Country,Date,Continent,TotalCases,TotalDeaths
Latvia,2020-05-16,Europe,997,19
Latvia,2020-05-17,Europe,1008,19
Latvia,2020-05-18,Europe,1009,19
Latvia,2020-05-19,Europe,1012,21
Latvia,2020-05-20,Europe,1016,21
Latvia,2020-05-21,Europe,1025,22
Latvia,2020-05-22,Europe,1030,22
Latvia,2020-05-23,Europe,1046,22
Latvia,2020-05-24,Europe,1047,22
Latvia,2020-05-25,Europe,1049,22
Latvia,2020-05-26,Europe,1053,22
Latvia,2020-05-27,Europe,1057,23
Latvia,2020-05-28,Europe,1061,24
Latvia,2020-05-29,Europe,1064,24
Latvia,2020-05-30,Europe,1065,24
Latvia,2020-05-31,Europe,1066,24
Latvia,2020-06-01,Europe,1066,24
Latvia,2020-06-02,Europe,1071,24
Latvia,2020-06-03,Europe,1079,24
Latvia,2020-06-04,Europe,1082,25
Latvia,2020-06-05,Europe,1085,25
Lebanon,2020-02-15,Asia,0,0
Lebanon,2020-02-16,Asia,0,0
Lebanon,2020-02-17,Asia,0,0
Lebanon,2020-02-18,Asia,0,0
Lebanon,2020-02-19,Asia,0,0
Lebanon,2020-02-20,Asia,0,0
Lebanon,2020-02-21,Asia,1,0
Lebanon,2020-02-22,Asia,1,0
Lebanon,2020-02-23,Asia,1,0
Lebanon,2020-02-24,Asia,1,0
Lebanon,2020-02-25,Asia,1,0
Lebanon,2020-02-26,Asia,2,0
Lebanon,2020-02-27,Asia,3,0
Lebanon,2020-02-28,Asia,4,0
Lebanon,2020-02-29,Asia,7,0
Lebanon,2020-03-01,Asia,10,0
Lebanon,2020-03-02,Asia,13,0
Lebanon,2020-03-03,Asia,13,0
Lebanon,2020-03-04,Asia,15,0
Lebanon,2020-03-05,Asia,16,0
Lebanon,2020-03-06,Asia,22,0
Lebanon,2020-03-07,Asia,28,0
Lebanon,2020-03-08,Asia,32,0
Lebanon,2020-03-09,Asia,41,0
Lebanon,2020-03-10,Asia,52,1
Lebanon,2020-03-11,Asia,68,2
Lebanon,2020-03-12,Asia,68,3
Lebanon,2020-03-13,Asia,77,3
Lebanon,2020-03-14,Asia,93,3
Lebanon,2020-03-15,Asia,110,3
Lebanon,2020-03-16,Asia,109,3
Lebanon,2020-03-17,Asia,124,4
Lebanon,2020-03-18,Asia,133,4
Lebanon,2020-03-19,Asia,157,4
Lebanon,2020-03-20,Asia,177,4
Lebanon,2020-03-21,Asia,230,4
Lebanon,2020-03-22,Asia,248,4
Lebanon,2020-03-23,Asia,267,4
Lebanon,2020-03-24,Asia,318,4
Lebanon,2020-03-25,Asia,333,6
Lebanon,2020-03-26,Asia,368,6
Lebanon,2020-03-27,Asia,391,8
Lebanon,2020-03-28,Asia,412,8
Lebanon,2020-03-29,Asia,438,10
Lebanon,2020-03-30,Asia,446,11
Lebanon,2020-03-31,Asia,463,12
Lebanon,2020-04-01,Asia,479,14
Lebanon,2020-04-02,Asia,494,16
Lebanon,2020-04-03,Asia,508,17
Lebanon,2020-04-04,Asia,520,17
Lebanon,2020-04-05,Asia,527,18
Lebanon,2020-04-06,Asia,541,19
Lebanon,2020-04-07,Asia,548,19
Lebanon,2020-04-08,Asia,576,19
Lebanon,2020-04-09,Asia,582,19
Lebanon,2020-04-10,Asia,609,20
Lebanon,2020-04-11,Asia,619,20
Lebanon,2020-04-12,Asia,630,20
Lebanon,2020-04-13,Asia,632,20
Lebanon,2020-04-14,Asia,641,21
Lebanon,2020-04-15,Asia,658,21
Lebanon,2020-04-16,Asia,663,21
Lebanon,2020-04-17,Asia,668,21
Lebanon,2020-04-18,Asia,672,21
Lebanon,2020-04-19,Asia,673,21
Lebanon,2020-04-20,Asia,677,21
Lebanon,2020-04-21,Asia,677,21
Lebanon,2020-04-22,Asia,682,22
Lebanon,2020-04-23,Asia,688,22
Lebanon,2020-04-24,Asia,696,22
Lebanon,2020-04-25,Asia,704,24
Lebanon,2020-04-26,Asia,707,24
Lebanon,2020-04-27,Asia,710,24
Lebanon,2020-04-28,Asia,717,24
Lebanon,2020-04-29,Asia,721,24
Lebanon,2020-04-30,Asia,725,24
Lebanon,2020-05-01,Asia,729,24
Lebanon,2020-05-02,Asia,733,25
Lebanon,2020-05-03,Asia,737,25
Lebanon,2020-05-04,Asia,740,25
Lebanon,2020-05-05,Asia,741,25
Lebanon,2020-05-06,Asia,750,25
Lebanon,2020-05-07,Asia,784,25
Lebanon,2020-05-08,Asia,796,26
Lebanon,2020-05-09,Asia,809,26
Lebanon,2020-05-10,Asia,845,26
Lebanon,2020-05-11,Asia,859,26
Lebanon,2020-05-12,Asia,870,26
Lebanon,2020-05-13,Asia,878,26
Lebanon,2020-05-14,Asia,886,26
Lebanon,2020-05-15,Asia,891,26
Lebanon,2020-05-16,Asia,902,26
Lebanon,2020-05-17,Asia,911,26
Lebanon,2020-05-18,Asia,931,26
Lebanon,2020-05-19,Asia,954,26
Lebanon,2020-05-20,Asia,961,26
Lebanon,2020-05-21,Asia,1024,26
Lebanon,2020-05-22,Asia,1086,26
Lebanon,2020-05-23,Asia,1097,26
Lebanon,2020-05-24,Asia,1114,26
Lebanon,2020-05-25,Asia,1119,26
Lebanon,2020-05-26,Asia,1140,26
Lebanon,2020-05-27,Asia,1161,26
Lebanon,2020-05-28,Asia,1168,26
Lebanon,2020-05-29,Asia,1172,26
Lebanon,2020-05-30,Asia,1191,26
Lebanon,2020-05-31,Asia,1220,27
Lebanon,2020-06-01,Asia,1233,27
Lebanon,2020-06-02,Asia,1242,27
Lebanon,2020-06-03,Asia,1256,27
Lebanon,2020-06-04,Asia,1306,28
Lebanon,2020-06-05,Asia,1312,28
Lithuania,2020-02-15,Europe,0,0
Lithuania,2020-02-16,Europe,0,0
Lithuania,2020-02-17,Europe,0,0
Lithuania,2020-02-18,Europe,0,0
Lithuania,2020-02-19,Europe,0,0
Lithuania,2020-02-20,Europe,0,0
Lithuania,2020-02-21,Europe,0,0
Lithuania,2020-02-22,Europe,0,0
Lithuania,2020-02-23,Europe,0,0
Lithuania,2020-02-24,Europe,0,0
Lithuania,2020-02-25,Europe,0,0
Lithuania,2020-02-26,Europe,0,0
Lithuania,2020-02-27,Europe,0,0
Lithuania,2020-02-28,Europe,1,0
Lithuania,2020-02-29,Europe,1,0
Lithuania,2020-03-01,Europe,1,0
Lithuania,2020-03-02,Europe,1,0
Lithuania,2020-03-03,Europe,1,0
Lithuania,2020-03-04,Europe,1,0
Lithuania,2020-03-05,Europe,1,0
Lithuania,2020-03-06,Europe,1,0
Lithuania,2020-03-07,Europe,1,0
Lithuania,2020-03-08,Europe,1,0
Lithuania,2020-03-09,Europe,1,0
Lithuania,2020-03-10,Europe,3,0
Lithuania,2020-03-11,Europe,3,0
Lithuania,2020-03-12,Europe,3,0
Lithuania,2020-03-13,Europe,6,0
Lithuania,2020-03-14,Europe,9,0
Lithuania,2020-03-15,Europe,14,0
Lithuania,2020-03-16,Europe,18,0
Lithuania,2020-03-17,Europe,26,0
Lithuania,2020-03-18,Europe,34,0
Lithuania,2020-03-19,Europe,48,0
Lithuania,2020-03-20,Europe,69,1
Lithuania,2020-03-21,Europe,99,1
Lithuania,2020-03-22,Europe,143,1
Lithuania,2020-03-23,Europe,179,1
Lithuania,2020-03-24,Europe,209,2
Lithuania,2020-03-25,Europe,274,4
Lithuania,2020-03-26,Europe,299,4
Lithuania,2020-03-27,Europe,358,5
Lithuania,2020-03-28,Europe,394,7
Lithuania,2020-03-29,Europe,460,7
Lithuania,2020-03-30,Europe,491,7
Lithuania,2020-03-31,Europe,537,8
Lithuania,2020-04-01,Europe,581,8
Lithuania,2020-04-02,Europe,649,9
Lithuania,2020-04-03,Europe,696,9
Lithuania,2020-04-04,Europe,771,11
Lithuania,2020-04-05,Europe,811,13
Lithuania,2020-04-06,Europe,843,15
Lithuania,2020-04-07,Europe,880,15
Lithuania,2020-04-08,Europe,912,15
Lithuania,2020-04-09,Europe,955,16
Lithuania,2020-04-10,Europe,999,22
Lithuania,2020-04-11,Europe,1026,23
Lithuania,2020-04-12,Europe,1053,23
Lithuania,2020-04-13,Europe,1062,24
Lithuania,2020-04-14,Europe,1070,29
Lithuania,2020-04-15,Europe,1091,30
Lithuania,2020-04-16,Europe,1128,32
Lithuania,2020-04-17,Europe,1149,33
Lithuania,2020-04-18,Europe,1239,33
Lithuania,2020-04-19,Europe,1298,35
Lithuania,2020-04-20,Europe,1326,37
Lithuania,2020-04-21,Europe,1350,38
Lithuania,2020-04-22,Europe,1370,38
Lithuania,2020-04-23,Europe,1398,40
Lithuania,2020-04-24,Europe,1410,40
Lithuania,2020-04-25,Europe,1426,41
Lithuania,2020-04-26,Europe,1438,41
Lithuania,2020-04-27,Europe,1449,41
Lithuania,2020-04-28,Europe,1344,44
Lithuania,2020-04-29,Europe,1375,45
Lithuania,2020-04-30,Europe,1385,45
Lithuania,2020-05-01,Europe,1399,45
Lithuania,2020-05-02,Europe,1406,46
Lithuania,2020-05-03,Europe,1410,46
Lithuania,2020-05-04,Europe,1419,46
Lithuania,2020-05-05,Europe,1423,46
Lithuania,2020-05-06,Europe,1428,48
Lithuania,2020-05-07,Europe,1433,49
Lithuania,2020-05-08,Europe,1436,49
Lithuania,2020-05-09,Europe,1444,49
Lithuania,2020-05-10,Europe,1479,50
Lithuania,2020-05-11,Europe,1485,50
Lithuania,2020-05-12,Europe,1491,50
Lithuania,2020-05-13,Europe,1505,54
Lithuania,2020-05-14,Europe,1511,54
Lithuania,2020-05-15,Europe,1523,54
Lithuania,2020-05-16,Europe,1534,55
Lithuania,2020-05-17,Europe,1541,56
Lithuania,2020-05-18,Europe,1547,59
Lithuania,2020-05-19,Europe,1562,60
Lithuania,2020-05-20,Europe,1577,60
Lithuania,2020-05-21,Europe,1593,61
Lithuania,2020-05-22,Europe,1604,61
Lithuania,2020-05-23,Europe,1616,63
Lithuania,2020-05-24,Europe,1623,63
Lithuania,2020-05-25,Europe,1635,63
Lithuania,2020-05-26,Europe,1639,65
Lithuania,2020-05-27,Europe,1647,66
Lithuania,2020-05-28,Europe,1656,68
Lithuania,2020-05-29,Europe,1662,68
Lithuania,2020-05-30,Europe,1670,70
Lithuania,2020-05-31,Europe,1675,70
Lithuania,2020-06-01,Europe,1678,70
Lithuania,2020-06-02,Europe,1682,71
Lithuania,2020-06-03,Europe,1684,71
Lithuania,2020-06-04,Europe,1687,71
Lithuania,2020-06-05,Europe,1694,71
Luxembourg,2020-02-15,Europe,0,0
Luxembourg,2020-02-16,Europe,0,0
Luxembourg,2020-02-17,Europe,0,0
Luxembourg,2020-02-18,Europe,0,0
Luxembourg,2020-02-19,Europe,0,0
Luxembourg,2020-02-20,Europe,0,0
Luxembourg,2020-02-21,Europe,0,0
Luxembourg,2020-02-22,Europe,0,0
Luxembourg,2020-02-23,Europe,0,0
Luxembourg,2020-02-24,Europe,0,0
Luxembourg,2020-02-25,Europe,0,0
Luxembourg,2020-02-26,Europe,0,0
Luxembourg,2020-02-27,Europe,0,0
Luxembourg,2020-02-28,Europe,0,0
Luxembourg,2020-02-29,Europe,1,0
Luxembourg,2020-03-01,Europe,1,0
Luxembourg,2020-03-02,Europe,1,0
Luxembourg,2020-03-03,Europe,1,0
Luxembourg,2020-03-04,Europe,1,0
Luxembourg,2020-03-05,Europe,2,0
Luxembourg,2020-03-06,Europe,3,0
Luxembourg,2020-03-07,Europe,4,0
Luxembourg,2020-03-08,Europe,5,0
Luxembourg,2020-03-09,Europe,5,0
Luxembourg,2020-03-10,Europe,7,0
Luxembourg,2020-03-11,Europe,7,0
Luxembourg,2020-03-12,Europe,26,0
Luxembourg,2020-03-13,Europe,38,1
Luxembourg,2020-03-14,Europe,51,1
Luxembourg,2020-03-15,Europe,77,1
Luxembourg,2020-03-16,Europe,81,1
Luxembourg,2020-03-17,Europe,140,1
Luxembourg,2020-03-18,Europe,203,2
Luxembourg,2020-03-19,Europe,335,4
Luxembourg,2020-03-20,Europe,484,5
Luxembourg,2020-03-21,Europe,670,8
Luxembourg,2020-03-22,Europe,798,8
Luxembourg,2020-03-23,Europe,875,8
Luxembourg,2020-03-24,Europe,1099,8
Luxembourg,2020-03-25,Europe,1333,8
Luxembourg,2020-03-26,Europe,1453,9
Luxembourg,2020-03-27,Europe,1605,15
Luxembourg,2020-03-28,Europe,1831,18
Luxembourg,2020-03-29,Europe,1950,21
Luxembourg,2020-03-30,Europe,1988,22
Luxembourg,2020-03-31,Europe,2178,23
Luxembourg,2020-04-01,Europe,2319,29
Luxembourg,2020-04-02,Europe,2487,30
Luxembourg,2020-04-03,Europe,2612,31
Luxembourg,2020-04-04,Europe,2729,31
Luxembourg,2020-04-05,Europe,2804,36
Luxembourg,2020-04-06,Europe,2843,41
Luxembourg,2020-04-07,Europe,2970,44
Luxembourg,2020-04-08,Europe,3034,46
Luxembourg,2020-04-09,Europe,3115,52
Luxembourg,2020-04-10,Europe,3223,54
Luxembourg,2020-04-11,Europe,3270,62
Luxembourg,2020-04-12,Europe,3281,66
Luxembourg,2020-04-13,Europe,3292,69
Luxembourg,2020-04-14,Europe,3307,67
Luxembourg,2020-04-15,Europe,3373,69
Luxembourg,2020-04-16,Europe,3444,69
Luxembourg,2020-04-17,Europe,3480,72
Luxembourg,2020-04-18,Europe,3537,72
Luxembourg,2020-04-19,Europe,3550,73
Luxembourg,2020-04-20,Europe,3558,75
Luxembourg,2020-04-21,Europe,3618,78
Luxembourg,2020-04-22,Europe,3654,80
Luxembourg,2020-04-23,Europe,3665,83
Luxembourg,2020-04-24,Europe,3695,85
Luxembourg,2020-04-25,Europe,3711,85
Luxembourg,2020-04-26,Europe,3723,88
Luxembourg,2020-04-27,Europe,3729,88
Luxembourg,2020-04-28,Europe,3741,89
Luxembourg,2020-04-29,Europe,3769,89
Luxembourg,2020-04-30,Europe,3784,90
Luxembourg,2020-05-01,Europe,3802,92
Luxembourg,2020-05-02,Europe,3812,92
Luxembourg,2020-05-03,Europe,3824,96
Luxembourg,2020-05-04,Europe,3828,96
Luxembourg,2020-05-05,Europe,3840,96
Luxembourg,2020-05-06,Europe,3851,98
Luxembourg,2020-05-07,Europe,3859,100
Luxembourg,2020-05-08,Europe,3871,100
Luxembourg,2020-05-09,Europe,3877,101
Luxembourg,2020-05-10,Europe,3886,101
Luxembourg,2020-05-11,Europe,3888,101
Luxembourg,2020-05-12,Europe,3894,102
Luxembourg,2020-05-13,Europe,3904,103
Luxembourg,2020-05-14,Europe,3915,103
Luxembourg,2020-05-15,Europe,3923,104
Luxembourg,2020-05-16,Europe,3930,104
Luxembourg,2020-05-17,Europe,3945,107
Luxembourg,2020-05-18,Europe,3947,107
Luxembourg,2020-05-19,Europe,3958,109
Luxembourg,2020-05-20,Europe,3971,109
Luxembourg,2020-05-21,Europe,3980,109
Luxembourg,2020-05-22,Europe,3981,109
Luxembourg,2020-05-23,Europe,3990,109
Luxembourg,2020-05-24,Europe,3992,110
Luxembourg,2020-05-25,Europe,3993,110
Luxembourg,2020-05-26,Europe,3995,110
Luxembourg,2020-05-27,Europe,4001,110
Luxembourg,2020-05-28,Europe,4008,110
Luxembourg,2020-05-29,Europe,4012,110
Luxembourg,2020-05-30,Europe,4016,110
Luxembourg,2020-05-31,Europe,4018,110
Luxembourg,2020-06-01,Europe,4019,110
Luxembourg,2020-06-02,Europe,4020,110
Luxembourg,2020-06-03,Europe,4024,110
Luxembourg,2020-06-04,Europe,4027,110
Luxembourg,2020-06-05,Europe,4032,110
Madagascar,2020-02-15,Africa,0,0
Madagascar,2020-02-16,Africa,0,0
Madagascar,2020-02-17,Africa,0,0
Madagascar,2020-02-18,Africa,0,0
Madagascar,2020-02-19,Africa,0,0
Madagascar,2020-02-20,Africa,0,0
Madagascar,2020-02-21,Africa,0,0
Madagascar,2020-02-22,Africa,0,0
Madagascar,2020-02-23,Africa,0,0
Madagascar,2020-02-24,Africa,0,0
Madagascar,2020-02-25,Africa,0,0
Madagascar,2020-02-26,Africa,0,0
Madagascar,2020-02-27,Africa,0,0
Madagascar,2020-02-28,Africa,0,0
Madagascar,2020-02-29,Africa,0,0
Madagascar,2020-03-01,Africa,0,0
Madagascar,2020-03-02,Africa,0,0
Madagascar,2020-03-03,Africa,0,0
Madagascar,2020-03-04,Africa,0,0
Madagascar,2020-03-05,Africa,0,0
Madagascar,2020-03-06,Africa,0,0
Madagascar,2020-03-07,Africa,0,0
Madagascar,2020-03-08,Africa,0,0
Madagascar,2020-03-09,Africa,0,0
Madagascar,2020-03-10,Africa,0,0
Madagascar,2020-03-11,Africa,0,0
Madagascar,2020-03-12,Africa,0,0
Madagascar,2020-03-13,Africa,0,0
Madagascar,2020-03-14,Africa,0,0
Madagascar,2020-03-15,Africa,0,0
Madagascar,2020-03-16,Africa,0,0
Madagascar,2020-03-17,Africa,0,0
Madagascar,2020-03-18,Africa,0,0
Madagascar,2020-03-19,Africa,0,0
Madagascar,2020-03-20,Africa,3,0
Madagascar,2020-03-21,Africa,3,0
Madagascar,2020-03-22,Africa,3,0
Madagascar,2020-03-23,Africa,12,0
Madagascar,2020-03-24,Africa,17,0
Madagascar,2020-03-25,Africa,19,0
Madagascar,2020-03-26,Africa,23,0
Madagascar,2020-03-27,Africa,26,0
Madagascar,2020-03-28,Africa,26,0
Madagascar,2020-03-29,Africa,39,0
Madagascar,2020-03-30,Africa,43,0
Madagascar,2020-03-31,Africa,57,0
Madagascar,2020-04-01,Africa,57,0
Madagascar,2020-04-02,Africa,59,0
Madagascar,2020-04-03,Africa,70,0
Madagascar,2020-04-04,Africa,70,0
Madagascar,2020-04-05,Africa,72,0
Madagascar,2020-04-06,Africa,82,0
Madagascar,2020-04-07,Africa,88,0
Madagascar,2020-04-08,Africa,93,0
Madagascar,2020-04-09,Africa,93,0
Madagascar,2020-04-10,Africa,93,0
Madagascar,2020-04-11,Africa,102,0
Madagascar,2020-04-12,Africa,106,0
Madagascar,2020-04-13,Africa,106,0
Madagascar,2020-04-14,Africa,108,0
Madagascar,2020-04-15,Africa,110,0
Madagascar,2020-04-16,Africa,111,0
Madagascar,2020-04-17,Africa,117,0
Madagascar,2020-04-18,Africa,120,0
Madagascar,2020-04-19,Africa,121,0
Madagascar,2020-04-20,Africa,121,0
Madagascar,2020-04-21,Africa,121,0
Madagascar,2020-04-22,Africa,121,0
Madagascar,2020-04-23,Africa,121,0
Madagascar,2020-04-24,Africa,122,0
Madagascar,2020-04-25,Africa,123,0
Madagascar,2020-04-26,Africa,124,0
Madagascar,2020-04-27,Africa,128,0
Madagascar,2020-04-28,Africa,128,0
Madagascar,2020-04-29,Africa,128,0
Madagascar,2020-04-30,Africa,128,0
Madagascar,2020-05-01,Africa,132,0
Madagascar,2020-05-02,Africa,135,0
Madagascar,2020-05-03,Africa,149,0
Madagascar,2020-05-04,Africa,149,0
Madagascar,2020-05-05,Africa,151,0
Madagascar,2020-05-06,Africa,158,0
Madagascar,2020-05-07,Africa,186,0
Madagascar,2020-05-08,Africa,186,0
Madagascar,2020-05-09,Africa,186,0
Madagascar,2020-05-10,Africa,186,0
Madagascar,2020-05-11,Africa,186,0
Madagascar,2020-05-12,Africa,186,0
Madagascar,2020-05-13,Africa,212,0
Madagascar,2020-05-14,Africa,230,0
Madagascar,2020-05-15,Africa,238,0
Madagascar,2020-05-16,Africa,283,0
Madagascar,2020-05-17,Africa,304,1
Madagascar,2020-05-18,Africa,322,1
Madagascar,2020-05-19,Africa,326,2
Madagascar,2020-05-20,Africa,371,2
Madagascar,2020-05-21,Africa,405,2
Madagascar,2020-05-22,Africa,448,2
Madagascar,2020-05-23,Africa,488,2
Madagascar,2020-05-24,Africa,527,2
Madagascar,2020-05-25,Africa,542,2
Madagascar,2020-05-26,Africa,586,2
Madagascar,2020-05-27,Africa,612,2
Madagascar,2020-05-28,Africa,656,2
Madagascar,2020-05-29,Africa,698,5
Madagascar,2020-05-30,Africa,758,6
Madagascar,2020-05-31,Africa,771,6
Madagascar,2020-06-01,Africa,826,6
Madagascar,2020-06-02,Africa,845,6
Madagascar,2020-06-03,Africa,908,6
Madagascar,2020-06-04,Africa,957,7
Madagascar,2020-06-05,Africa,975,7
Malaysia,2020-01-20,Asia,0,0
Malaysia,2020-01-21,Asia,0,0
Malaysia,2020-01-22,Asia,0,0
Malaysia,2020-01-23,Asia,0,0
Malaysia,2020-01-24,Asia,0,0
Malaysia,2020-01-25,Asia,3,0
Malaysia,2020-01-26,Asia,4,0
Malaysia,2020-01-27,Asia,4,0
Malaysia,2020-01-28,Asia,4,0
Malaysia,2020-01-29,Asia,7,0
Malaysia,2020-01-30,Asia,8,0
Malaysia,2020-01-31,Asia,8,0
Malaysia,2020-02-01,Asia,8,0
Malaysia,2020-02-02,Asia,8,0
Malaysia,2020-02-03,Asia,10,0
Malaysia,2020-02-04,Asia,10,0
Malaysia,2020-02-05,Asia,12,0
Malaysia,2020-02-06,Asia,14,0
Malaysia,2020-02-07,Asia,15,0
Malaysia,2020-02-08,Asia,17,0
Malaysia,2020-02-09,Asia,18,0
Malaysia,2020-02-10,Asia,18,0
Malaysia,2020-02-11,Asia,18,0
Malaysia,2020-02-12,Asia,18,0
Malaysia,2020-02-13,Asia,19,0
Malaysia,2020-02-14,Asia,21,0
Malaysia,2020-02-15,Asia,22,0
Malaysia,2020-02-16,Asia,22,0
Malaysia,2020-02-17,Asia,22,0
Malaysia,2020-02-18,Asia,22,0
Malaysia,2020-02-19,Asia,22,0
Malaysia,2020-02-20,Asia,22,0
Malaysia,2020-02-21,Asia,22,0
Malaysia,2020-02-22,Asia,22,0
Malaysia,2020-02-23,Asia,22,0
Malaysia,2020-02-24,Asia,22,0
Malaysia,2020-02-25,Asia,22,0
Malaysia,2020-02-26,Asia,22,0
Malaysia,2020-02-27,Asia,22,0
Malaysia,2020-02-28,Asia,25,0
Malaysia,2020-02-29,Asia,25,0
Malaysia,2020-03-01,Asia,29,0
Malaysia,2020-03-02,Asia,29,0
Malaysia,2020-03-03,Asia,36,0
Malaysia,2020-03-04,Asia,50,0
Malaysia,2020-03-05,Asia,55,0
Malaysia,2020-03-06,Asia,83,0
Malaysia,2020-03-07,Asia,93,0
Malaysia,2020-03-08,Asia,99,0
Malaysia,2020-03-09,Asia,117,0
Malaysia,2020-03-10,Asia,129,0
Malaysia,2020-03-11,Asia,149,0
Malaysia,2020-03-12,Asia,158,0
Malaysia,2020-03-13,Asia,197,0
Malaysia,2020-03-14,Asia,238,0
Malaysia,2020-03-15,Asia,428,0
Malaysia,2020-03-16,Asia,566,0
Malaysia,2020-03-17,Asia,673,2
Malaysia,2020-03-18,Asia,790,2
Malaysia,2020-03-19,Asia,900,2
Malaysia,2020-03-20,Asia,1030,3
Malaysia,2020-03-21,Asia,1183,8
Malaysia,2020-03-22,Asia,1306,10
Malaysia,2020-03-23,Asia,1518,14
Malaysia,2020-03-24,Asia,1624,16
Malaysia,2020-03-25,Asia,1796,20
Malaysia,2020-03-26,Asia,2031,23
Malaysia,2020-03-27,Asia,2161,26
Malaysia,2020-03-28,Asia,2320,27
Malaysia,2020-03-29,Asia,2470,35
Malaysia,2020-03-30,Asia,2626,37
Malaysia,2020-03-31,Asia,2766,43
Malaysia,2020-04-01,Asia,2908,45
Malaysia,2020-04-02,Asia,3116,50
Malaysia,2020-04-03,Asia,3333,53
Malaysia,2020-04-04,Asia,3483,57
Malaysia,2020-04-05,Asia,3662,61
Malaysia,2020-04-06,Asia,3793,62
Malaysia,2020-04-07,Asia,3963,63
Malaysia,2020-04-08,Asia,4119,65
Malaysia,2020-04-09,Asia,4228,67
Malaysia,2020-04-10,Asia,4346,70
Malaysia,2020-04-11,Asia,4530,73
Malaysia,2020-04-12,Asia,4683,76
Malaysia,2020-04-13,Asia,4817,77
Malaysia,2020-04-14,Asia,4987,82
Malaysia,2020-04-15,Asia,5072,83
Malaysia,2020-04-16,Asia,5182,84
Malaysia,2020-04-17,Asia,5251,86
Malaysia,2020-04-18,Asia,5305,88
Malaysia,2020-04-19,Asia,5389,89
Malaysia,2020-04-20,Asia,5425,89
Malaysia,2020-04-21,Asia,5482,92
Malaysia,2020-04-22,Asia,5532,93
Malaysia,2020-04-23,Asia,5603,95
Malaysia,2020-04-24,Asia,5691,96
Malaysia,2020-04-25,Asia,5742,98
Malaysia,2020-04-26,Asia,5780,98
Malaysia,2020-04-27,Asia,5820,99
Malaysia,2020-04-28,Asia,5851,100
Malaysia,2020-04-29,Asia,5945,100
Malaysia,2020-04-30,Asia,6002,102
Malaysia,2020-05-01,Asia,6071,103
Malaysia,2020-05-02,Asia,6176,103
Malaysia,2020-05-03,Asia,6298,105
Malaysia,2020-05-04,Asia,6353,105
Malaysia,2020-05-05,Asia,6383,106
Malaysia,2020-05-06,Asia,6428,107
Malaysia,2020-05-07,Asia,6467,107
Malaysia,2020-05-08,Asia,6535,107
Malaysia,2020-05-09,Asia,6589,108
Malaysia,2020-05-10,Asia,6656,108
Malaysia,2020-05-11,Asia,6726,109
Malaysia,2020-05-12,Asia,6742,109
Malaysia,2020-05-13,Asia,6779,111
Malaysia,2020-05-14,Asia,6819,112
Malaysia,2020-05-15,Asia,6855,112
Malaysia,2020-05-16,Asia,6872,113
Malaysia,2020-05-17,Asia,6894,113
Malaysia,2020-05-18,Asia,6941,113
Malaysia,2020-05-19,Asia,6978,114
Malaysia,2020-05-20,Asia,7009,114
Malaysia,2020-05-21,Asia,7059,114
Malaysia,2020-05-22,Asia,7137,115
Malaysia,2020-05-23,Asia,7185,115
Malaysia,2020-05-24,Asia,7245,115
Malaysia,2020-05-25,Asia,7417,115
Malaysia,2020-05-26,Asia,7604,115
Malaysia,2020-05-27,Asia,7619,115
Malaysia,2020-05-28,Asia,7629,115
Malaysia,2020-05-29,Asia,7732,115
Malaysia,2020-05-30,Asia,7762,115
Malaysia,2020-05-31,Asia,7819,115
Malaysia,2020-06-01,Asia,7857,115
Malaysia,2020-06-02,Asia,7877,115
Malaysia,2020-06-03,Asia,7970,115
Malaysia,2020-06-04,Asia,8247,115
Malaysia,2020-06-05,Asia,8266,116
Maldives,2020-02-15,Asia,0,0
Maldives,2020-02-16,Asia,0,0
Maldives,2020-02-17,Asia,0,0
Maldives,2020-02-18,Asia,0,0
Maldives,2020-02-19,Asia,0,0
Maldives,2020-02-20,Asia,0,0
Maldives,2020-02-21,Asia,0,0
Maldives,2020-02-22,Asia,0,0
Maldives,2020-02-23,Asia,0,0
Maldives,2020-02-24,Asia,0,0
Maldives,2020-02-25,Asia,0,0
Maldives,2020-02-26,Asia,0,0
Maldives,2020-02-27,Asia,0,0
Maldives,2020-02-28,Asia,0,0
Maldives,2020-02-29,Asia,0,0
Maldives,2020-03-01,Asia,0,0
Maldives,2020-03-02,Asia,0,0
Maldives,2020-03-03,Asia,0,0
Maldives,2020-03-04,Asia,0,0
Maldives,2020-03-05,Asia,0,0
Maldives,2020-03-06,Asia,0,0
Maldives,2020-03-07,Asia,2,0
Maldives,2020-03-08,Asia,4,0
Maldives,2020-03-09,Asia,6,0
Maldives,2020-03-10,Asia,6,0
Maldives,2020-03-11,Asia,8,0
Maldives,2020-03-12,Asia,8,0
Maldives,2020-03-13,Asia,9,0
Maldives,2020-03-14,Asia,10,0
Maldives,2020-03-15,Asia,13,0
Maldives,2020-03-16,Asia,13,0
Maldives,2020-03-17,Asia,13,0
Maldives,2020-03-18,Asia,13,0
Maldives,2020-03-19,Asia,13,0
Maldives,2020-03-20,Asia,13,0
Maldives,2020-03-21,Asia,13,0
Maldives,2020-03-22,Asia,13,0
Maldives,2020-03-23,Asia,13,0
Maldives,2020-03-24,Asia,13,0
Maldives,2020-03-25,Asia,13,0
Maldives,2020-03-26,Asia,13,0
Maldives,2020-03-27,Asia,16,0
Maldives,2020-03-28,Asia,16,0
Maldives,2020-03-29,Asia,17,0
